id,text,cleaned_text_with_stop_words_removal,label
1177838456912990208,@subhash580 @RepublicaNepal @USAmbNepal @ThiraLalBhusal @KoshRKoirala persistent failure to invest in the real economy is one reason why Nepal's economic outlook is less good than official forecasts suggest,persist failur invest real economi one reason nepal econom outlook less good offici forecast suggest,negative
1177829811990827008,Asian Development Bank's Nepal Macroeconomic Update states the country’s economy can expand further if the execution of public capital expenditure improves substantially and private investment remains strong - https://t.co/sYT71cbJ2k,asian develop bank nepal macroeconom updat state countri economi expand execut public capit expenditur improv substanti privat invest remain strong,positive
1177789803049320449,@imkumaraditya @narendramodi Buddha was born in Nepal in the years 623 bc .. But kya kare Modi thinks Nepal is also India.. Seriously we are dumb to allowed an uneducated fool run our country.. That's why today our economy is suffering.,buddha born nepal year 623 bc kya kare modi think nepal also india serious dumb allow uneduc fool run countri that today economi suffer,negative
1177750060190310400,Nepal’s Economy to Remain Strong in FY2020 https://t.co/XU7DtZD8Rn,nepal economi remain strong infy2020,positive
1177568831083933697,"▶ ASIA Nepal's Economy to Remain Strong in FY2020 — ADB: Nepal’s economic growth will remain strong at 6.3% in FY2020, according to ADB's Nepal Macroeconomic Update released today. The country’s economy can expand further if the execution of public… https://t.co/7nD6H462gt ADB",asia nepal economi remain strong fy2020 adb nepal econom growth remain strong 63 fy2020 accord adbsnep macroeconom updat releas today countri economi expand execut public adb,positive
1177558164658503680,Banks and financial institutions are based mainly on trust of the people and recent incidents of hacking of ATMs and now breach in Agriculture development bank is denting that trust.. this is very dangerous for Nepali economy.. BFIs plus Nepal govt need to act,bank financi institut base mainli trust peopl recent incid hack atm breach agricultur develop bank dent trust danger nepali economi bfi plu nepal govt need act,positive
1177483281094197249,"Nepal’s economy may grow above 6 percent this fiscal year, ADB says https://t.co/AO0GrfO8y4",nepal economi may grow 6 percent fiscal year adb say,neutral
1177431386363293702,@FinMinIndia @nsitharaman @nsitharamanoffc @rajeevkumr Leave pak aside bhutan nepal srilanka maldives burma vietnam potential Bangladesh huge potential for both biocon pathanjali billion us$ exports Bangladesh economy growing fast after terror end,leav pak asid bhutan nepal srilanka maldiv burma vietnam potenti bangladesh huge potenti biocon pathanjali billion us export bangladesh economi grow fast terror end,negative
1177252859001352194,"#PTI Govt will ended up Pakistan 's economy 2.8% to ths year &amp; wil b slowest growing economy in a bloc of 8 South Asian nations. Bangladesh’s economy will be fastest-growing at a rate of 8%, followed by India that is projected to grow at 7.2% rate and Maldives and Nepal at 6.3%. https://t.co/cPVTYh7Vdk",govt end pakistan economi 28 th year amp wil b slowest grow economi bloc 8 south asian nation bangladesh economi fastestgrow rate 8 follow india project grow 72 rate maldiv nepal 63,positive
1177109279444295680,"Nepal’s economy may grow above 6 percent this fiscal year, ADB says https://t.co/Da3FVVaiLI  Via https://t.co/zF701wOrVM",nepal economi may grow 6 percent fiscal year adb say via,neutral
1177078867711942656,"According to ADB 2019 update Pakistan's economy will be the slowest growing economy in South Asia at 2.8% BD economy will be the fastest at 8%,India's at 7.2%,Maldives &amp; Nepal at 6.3% &amp; Afghanistan at 3.5% Wth manufacturing down external borrowing is@Rs1.8 trillion or 4.2%ofGDP",accord adb 2019 updat pakistan economi slowest grow economi south asia 28 bd economi fastest 8india 72maldiv amp nepal 63 amp afghanistan 35 wth manufactur extern borrow is8 trillion 42ofgdp,negative
1177062103439556608,"TKP: Nepal’s economy may grow above 6 percent this fiscal year, ADB says - https://t.co/Tt8FgEK1wJ",tkp nepal economi may grow 6 percent fiscal year adb say,neutral
1176853699894927361,@nepaljune @imjourneyliu @Mehrdadstt @ChuckGrassley @RandPaul @SenatorDurbin @LouDobbs @Dawnnewyorker @sendavidperdue @HawleyMO @SenSchumer @tedcruz @realDonaldTrump I know is everything infact I have friends from Nepal and I know to what extent they do things to maintain their status. How someone contribute to economy once they come over on diversity visa? Someone choosen by system and not by talent? Once they get job yes they pay Texas,know everyth infact friend nepal know extent thing maintain statu someon contribut economi come divers visa someon choosen system talent get job ye pay texa,positive
1178453921842380801,"Indian subcontinent weather update: North India, Bangladesh and Nepal would witness heavy to moderate rainfall for the next 48 hours. The most critical Indian states are Uttar-Pradesh, Bihar &amp; Maharashtra. The respective State governments must remain on high alerts. @UN @WMO https://t.co/yo57rPCZRL",indian subcontin weather updat north india bangladesh nepal would wit heavi moder rainfal next 48 hour critic indian state uttarpradesh bihar amp maharashtra respect state govern must remain high alert,positive
1178446705529741312,But wat about overall cricket development in Nepal # Chitwan Stadium#Nepal Government Priority,wat overal cricket develop nepal chitwan stadium govern prioriti,neutral
1178406976172089345,U.S. Government Finally Admits Cannabis Really Does Kill Cancer Cells https://t.co/PKhiDmsBys,us govern final admit cannabi realli kill cancer cell,negative
1178376900537982977,"Due to the perennial financial crisis that Nepal Airlines Corporation has been facing, the Employees Provident Fund has suggested the government to privatize the national flag carrier and run it as per company model, writes @umesh2u2 - https://t.co/efLhfbAbIU @thehimalayan",due perenni financi crisi nepal airlin corpor face employe provid fund suggest govern privat nation flag carrier run per compani model write,negative
1178353864958980096,https://t.co/TvcySM6gLi thoroughly enjoyed reading this series about the history and culture of #kathmandu valley. The government and citizens need to come together to help preserve it and make life better for its inhabitants #Nepal,thoroughli enjoy read seri histori cultur valley govern citizen need come togeth help preserv make life better inhabit,positive
1178330860195590150,TKP: Attack on government critic signals drive to crush dissent - https://t.co/0cwyaqAJck,tkp attack govern critic signal drive crush dissent,negative
1178328343822979072,MyRepublica: India government may seek $4.3 billion interim dividend from central bank: media reports - https://t.co/NbZ6YzZFPq,myrepublica india govern may seek 43 billion interim dividend central bank media report,neutral
1178325367355887616,@AjitBaral I want to urge all of you to try to see this incident from the point of view of a @hello_sarkar and @NepalPoliceHQ . Because this is what the Government of #Nepal wants.,want urg tri see incid point view govern want,positive
1178285971931983872,"I am very grateful to Hon. Min. Ram Bahadur Thapa, minister for Home Affairs @moha_nepal, who came to this embassy @FranceInNepal to sign the book of condolences on the behalf of the government, after former French President Jacques Chirac passed away. @MofaNepal https://t.co/D6qOFmGYyy",grate hon min ram bahadur thapa minist home affair came embassi sign book condol behalf govern former french presid jacqu chirac pass away,positive
1178279608296378368,"I condemn the incident, which has taken place in Chitwan #Nepal, and also want to ask the @PM_Nepal @hello_sarkar government. now no one can raise a voice against those who indulge in corruption in this country? where our country is going? @NikitaKhadka98 @limvuze @MohnaAnsari",condemn incid taken place chitwan also want ask govern one rais voic indulg corrupt countri countri go,negative
1178271235475673089,RisingNepal: Government fixes criteria for cosmetic items - https://t.co/VElZOxISLi,risingnep govern fix criteria cosmet item,neutral
1178270925080453120,The Himalayan Times:Local bodies lament lack of cooperation from provincial government for development https://t.co/B16KyT6Vfl,himalayan timesloc bodi lament lack cooper provinci govern develop,negative
1178265648733884416,To the people. To the world governments. To authorities. To the greedy ones. To the irresponsibles. To all who contribute to this misery to the planet. #SundayMotivation #patnafloods #HappyNavratri #ClimateChange #ClimateStrike #flood #rain #Nepal #Government #Dashain https://t.co/oXzvYxqg8D,peopl world govern author greedi one irrespons contribut miseri planet,negative
1178233235597225987,"The need and demand for data among Nepali businesses is increasing; hence, collaborations across government agencies, business associations and private sector stakeholders should focus on facilitating the fulfilment of this demand. #OpenData4Nepal #OpenData4Business @D4D_Nepal https://t.co/BilPCRnJIN",need demand data among nepali busi increas henc collabor across govern agenc busi associ privat sector stakehold focu facilit fulfil demand,negative
1178230967368114176,THT: Local bodies lament lack of cooperation from provincial government for development - https://t.co/pshGQdAPSp,tht local bodi lament lack cooper provinci govern develop,negative
